dataset,column,inferred_type,non_null_count,distinct_count,description
tool_catalog.csv,event_time,datetime_or_date,5,5,Synthetic field `event_time` in tool_catalog.csv; interpret using case context and authority controls.
tool_catalog.csv,status,string,5,5,Synthetic field `status` in tool_catalog.csv; interpret using case context and authority controls.
tool_catalog.csv,value,string,5,5,Synthetic field `value` in tool_catalog.csv; interpret using case context and authority controls.
tool_catalog.csv,source_system,string,5,5,Synthetic field `source_system` in tool_catalog.csv; interpret using case context and authority controls.
tool_catalog.csv,jurisdiction,string,5,5,Synthetic field `jurisdiction` in tool_catalog.csv; interpret using case context and authority controls.
tool_catalog.csv,notes,string,5,5,Synthetic field `notes` in tool_catalog.csv; interpret using case context and authority controls.
translations.csv,record_id,string,5,5,Synthetic field `record_id` in translations.csv; interpret using case context and authority controls.
translations.csv,entity_id,string,5,4,Synthetic field `entity_id` in translations.csv; interpret using case context and authority controls.
translations.csv,event_time,datetime_or_date,5,5,Synthetic field `event_time` in translations.csv; interpret using case context and authority controls.
translations.csv,status,string,5,5,Synthetic field `status` in translations.csv; interpret using case context and authority controls.
translations.csv,value,string,5,5,Synthetic field `value` in translations.csv; interpret using case context and authority controls.
translations.csv,source_system,string,5,5,Synthetic field `source_system` in translations.csv; interpret using case context and authority controls.
translations.csv,jurisdiction,string,5,5,Synthetic field `jurisdiction` in translations.csv; interpret using case context and authority controls.
translations.csv,notes,string,5,5,Synthetic field `notes` in translations.csv; interpret using case context and authority controls.
treaty_documents.csv,record_id,string,5,5,Synthetic field `record_id` in treaty_documents.csv; interpret using case context and authority controls.
treaty_documents.csv,entity_id,string,5,4,Synthetic field `entity_id` in treaty_documents.csv; interpret using case context and authority controls.
treaty_documents.csv,event_time,datetime_or_date,5,5,Synthetic field `event_time` in treaty_documents.csv; interpret using case context and authority controls.
treaty_documents.csv,status,string,5,5,Synthetic field `status` in treaty_documents.csv; interpret using case context and authority controls.
treaty_documents.csv,value,string,5,5,Synthetic field `value` in treaty_documents.csv; interpret using case context and authority controls.
treaty_documents.csv,source_system,string,5,5,Synthetic field `source_system` in treaty_documents.csv; interpret using case context and authority controls.
treaty_documents.csv,jurisdiction,string,5,5,Synthetic field `jurisdiction` in treaty_documents.csv; interpret using case context and authority controls.
treaty_documents.csv,notes,string,5,5,Synthetic field `notes` in treaty_documents.csv; interpret using case context and authority controls.
underwriting_decisions.csv,record_id,string,6,6,Synthetic field `record_id` in underwriting_decisions.csv; interpret using case context and authority controls.
underwriting_decisions.csv,entity_id,string,6,4,Synthetic field `entity_id` in underwriting_decisions.csv; interpret using case context and authority controls.
underwriting_decisions.csv,event_time,datetime_or_date,6,5,Synthetic field `event_time` in underwriting_decisions.csv; interpret using case context and authority controls.
underwriting_decisions.csv,status,string,6,5,Synthetic field `status` in underwriting_decisions.csv; interpret using case context and authority controls.
underwriting_decisions.csv,value,string,6,6,Synthetic field `value` in underwriting_decisions.csv; interpret using case context and authority controls.
underwriting_decisions.csv,source_system,string,6,5,Synthetic field `source_system` in underwriting_decisions.csv; interpret using case context and authority controls.
underwriting_decisions.csv,jurisdiction,string,6,5,Synthetic field `jurisdiction` in underwriting_decisions.csv; interpret using case context and authority controls.
underwriting_decisions.csv,notes,string,6,6,Synthetic field `notes` in underwriting_decisions.csv; interpret using case context and authority controls.
usability_findings.csv,record_id,string,6,6,Synthetic field `record_id` in usability_findings.csv; interpret using case context and authority controls.
usability_findings.csv,entity_id,string,6,4,Synthetic field `entity_id` in usability_findings.csv; interpret using case context and authority controls.
usability_findings.csv,event_time,datetime_or_date,6,5,Synthetic field `event_time` in usability_findings.csv; interpret using case context and authority controls.
usability_findings.csv,status,string,6,5,Synthetic field `status` in usability_findings.csv; interpret using case context and authority controls.
usability_findings.csv,value,string,6,6,Synthetic field `value` in usability_findings.csv; interpret using case context and authority controls.
usability_findings.csv,source_system,string,6,5,Synthetic field `source_system` in usability_findings.csv; interpret using case context and authority controls.
usability_findings.csv,jurisdiction,string,6,5,Synthetic field `jurisdiction` in usability_findings.csv; interpret using case context and authority controls.
usability_findings.csv,notes,string,6,6,Synthetic field `notes` in usability_findings.csv; interpret using case context and authority controls.
users.csv,record_id,string,4,4,Synthetic field `record_id` in users.csv; interpret using case context and authority controls.
users.csv,entity_id,string,4,4,Synthetic field `entity_id` in users.csv; interpret using case context and authority controls.
users.csv,event_time,datetime_or_date,4,4,Synthetic field `event_time` in users.csv; interpret using case context and authority controls.
users.csv,status,string,4,4,Synthetic field `status` in users.csv; interpret using case context and authority controls.
users.csv,value,string,4,4,Synthetic field `value` in users.csv; interpret using case context and authority controls.
users.csv,source_system,string,4,4,Synthetic field `source_system` in users.csv; interpret using case context and authority controls.
users.csv,jurisdiction,string,4,4,Synthetic field `jurisdiction` in users.csv; interpret using case context and authority controls.
users.csv,notes,string,4,4,Synthetic field `notes` in users.csv; interpret using case context and authority controls.
users_entitlements.csv,user_id,string,3,3,Synthetic field `user_id` in users_entitlements.csv; interpret using case context and authority controls.
users_entitlements.csv,role,string,3,3,Synthetic field `role` in users_entitlements.csv; interpret using case context and authority controls.
users_entitlements.csv,legal_entity,string,3,2,Synthetic field `legal_entity` in users_entitlements.csv; interpret using case context and authority controls.
users_entitlements.csv,scope,string,3,3,Synthetic field `scope` in users_entitlements.csv; interpret using case context and authority controls.
users_entitlements.csv,status,string,3,2,Synthetic field `status` in users_entitlements.csv; interpret using case context and authority controls.
users_entitlements.csv,revoked_at,datetime_or_date,1,1,Synthetic field `revoked_at` in users_entitlements.csv; interpret using case context and authority controls.
vehicle_master.csv,record_id,string,4,4,Synthetic field `record_id` in vehicle_master.csv; interpret using case context and authority controls.
